name,name_code,year,Province,Agglomeration,AREA,GD_IN_ALL,ZTKN_IN_ALL,GDZTKN_IN_ALL,GDZTKN_IN_M,RS,FAI,POP_diff,RP,FD
阜阳市,242,2017,安徽省,中原,1.098572197,-0.480440168,0.268102314,-0.086822143,-0.540450426,-0.047613904,0.353238548,0.417497147,-0.126472798,1.270278694
阜阳市,242,2018,安徽省,中原,1.13835817,-0.480440168,1.295698235,0.594961274,-0.023536672,0.033858697,0.416603153,0.556561167,-0.13893284,1.454408847
阜阳市,242,2019,安徽省,中原,1.161370253,-0.29665949,1.547001396,0.862949409,0.125164544,0.634581737,0.089219358,0.902188193,-0.073136221,1.867376246
阳江市,243,2009,广东省,北部湾,-0.823291528,-0.480440168,-1.018936143,-0.940738998,-1.018418623,-0.451831413,-0.148397912,-0.49829422,-0.267652967,-0.705195173
阳江市,243,2010,广东省,北部湾,-0.81463088,-0.480440168,-1.068789806,-0.973815619,-1.053823675,-0.402635004,0.094499742,-0.462519945,-0.263972535,-0.694921973
阳江市,243,2011,广东省,北部湾,-0.805966517,-0.480440168,-1.033180047,-0.950189461,-1.043202159,-0.352204369,-0.079752923,-0.41381735,-0.256525597,-0.646009383
阳江市,243,2012,广东省,北部湾,-0.800886298,-0.480440168,-1.08913824,-0.987316281,-1.046742665,-0.33231021,-0.053351004,-0.41473873,-0.248787787,-0.561861296
阳江市,243,2013,广东省,北部湾,-0.791449127,-0.480440168,-1.072859493,-0.976515752,-1.043202159,-0.287737393,-0.132556761,-0.392422069,-0.252017068,-0.556927404
阳江市,243,2014,广东省,北部湾,-0.78537689,-0.480440168,-1.073876915,-0.977190785,-1.046742665,-0.28432843,-0.042790237,-0.38161622,-0.253358645,-0.556614268
阳江市,243,2015,广东省,北部湾,-0.779573401,-0.480440168,-1.073876915,-0.977190785,-1.043202159,-0.245462508,-0.111435226,-0.36227481,-0.234778402,-0.296113984
阳江市,243,2016,广东省,北部湾,-0.771364796,-0.480440168,-1.150183543,-1.027818266,-1.071526201,-0.208212296,-0.085033307,-0.368875321,-0.229735617,-0.090936044
阳江市,243,2017,广东省,北部湾,-0.758664247,-0.480440168,-1.109486674,-1.000816943,-1.05028317,-0.167493373,-0.095594074,-0.286473357,-0.230851619,-0.114474155
阳江市,243,2018,广东省,北部湾,-0.749689027,-0.267254582,-1.050476216,-0.844209267,-0.749340231,-0.123786311,-0.100874458,-0.292631181,-0.205557556,0.076826137
阳江市,243,2019,广东省,北部湾,-0.745472024,-0.203543947,-1.059633011,-0.815182844,-0.674989622,-0.306251211,-0.090313691,-0.24583142,-0.169892987,0.165690335
阳泉市,244,2009,山西省,山西中部,-0.808993348,-0.433882396,-1.02911036,-0.921838072,-0.813069324,-0.56713565,-0.164239064,-0.500397362,-0.270003694,-0.811543929
阳泉市,244,2010,山西省,山西中部,-0.799792725,-0.431431987,-1.02911036,-0.920488005,-0.820150334,-0.558987443,0.052256672,-0.47886071,-0.266352943,-0.794880662
阳泉市,244,2011,山西省,山西中部,-0.791171709,-0.431431987,-0.934490141,-0.857709928,-0.763502252,-0.53837054,-0.222323285,-0.449409698,-0.265370505,-0.779505004
阳泉市,244,2012,山西省,山西中部,-0.78253583,-0.433882396,-0.889723586,-0.829358539,-0.73517821,-0.51670679,-0.232884053,-0.453043674,-0.258781346,-0.734790529
阳泉市,244,2013,山西省,山西中部,-0.769476124,-0.368946557,-0.851061561,-0.767930528,-0.671449117,-0.495218587,-0.227603669,-0.423813058,-0.260256486,-0.693338452
阳泉市,244,2014,山西省,山西中部,-0.762778457,-0.379973397,-0.788998837,-0.732828807,-0.674989622,-0.473334331,-0.20120175,-0.461127831,-0.262972289,-0.684411306
阳泉市,244,2015,山西省,山西中部,-0.757917447,-0.329740012,-0.812399537,-0.720678212,-0.639584571,-0.464460275,-0.217042902,-0.472614197,-0.270434067,-0.581760508
阳泉市,244,2016,山西省,山西中部,-0.751708978,-0.266029377,-0.791033681,-0.671400796,-0.551071942,-0.451173889,-0.211762518,-0.439756617,-0.271891399,-0.594635998
阳泉市,244,2017,山西省,山西中部,-0.747449866,-0.2721554,-0.823591175,-0.696377021,-0.597098509,-0.437334834,-0.211762518,-0.503654221,-0.260719508,-0.584747912
阳泉市,244,2018,山西省,山西中部,-0.745371707,-0.054068995,-0.631298473,-0.448639878,-0.320939106,-0.421258705,-0.20120175,-0.501952263,-0.26828517,-0.521640846
阳泉市,244,2019,山西省,山西中部,-0.743866961,-0.060195018,-0.685221824,-0.487791797,-0.427154261,-0.448500388,-0.195921366,-0.505864435,-0.265590144,-0.469016148
随州市,245,2009,湖北省,,-0.792729709,-0.480440168,-0.490894278,-0.590396826,-0.84493387,-0.543027334,-0.164239064,-0.528679877,-0.274156052,-0.692725099
随州市,245,2010,湖北省,,-0.781606975,-0.473088941,-0.468511,-0.5714959,-0.83077185,-0.530897604,-0.428258253,-0.519957842,-0.270440003,-0.636203733
随州市,245,2011,湖北省,,-0.773065221,-0.469413327,-0.364733987,-0.500617426,-0.7280972,-0.503347716,-0.143117529,-0.514228303,-0.263257225,-0.589726714
随州市,245,2012,湖北省,,-0.764768685,-0.469413327,-0.388134686,-0.516143187,-0.752880736,-0.512168309,-0.143117529,-0.523496496,-0.255507542,-0.544793228
随州市,245,2013,湖北省,,-0.754732092,-0.459611691,-0.430866397,-0.539094312,-0.756421241,-0.448209413,-0.174799831,-0.505611823,-0.245071738,-0.496714847
随州市,245,2014,湖北省,,-0.748627655,-0.454710873,-0.405430855,-0.519518352,-0.713935179,-0.415603498,-0.164239064,-0.496610455,-0.242275797,-0.517294469
随州市,245,2015,湖北省,,-0.740772015,-0.425305965,-0.362699143,-0.474966168,-0.689151643,-0.382182186,-0.148397912,-0.506472751,-0.224125927,-0.254372148
随州市,245,2016,湖北省,,-0.72867708,-0.397126261,-0.423744445,-0.499942392,-0.61126053,-0.347773997,-0.127276377,-0.515432427,-0.232208036,-0.307225085
随州市,245,2017,湖北省,,-0.720498198,-0.393450647,-0.45630194,-0.519518352,-0.61126053,-0.314281697,-0.143117529,-0.488914218,-0.243074213,-0.287456295
随州市,245,2018,湖北省,,-0.714762826,-0.312587149,-0.047298415,-0.203602867,-0.349263147,-0.27421135,-0.148397912,-0.485284979,-0.242931745,-0.272866862
随州市,245,2019,湖北省,,-0.712175654,-0.290533467,-0.048315836,-0.192127305,-0.345722642,-0.193566643,-0.164239064,-0.451709738,-0.239580771,-0.259779128
雅安市,246,2009,四川省,成渝,-0.916764104,-0.480440168,-0.895828116,-0.859059995,-1.075066706,-0.615337122,-0.153678296,-0.547142356,-0.277248801,-0.492223283
雅安市,246,2010,四川省,成渝,-0.921874047,-0.480440168,-0.972134744,-0.909687476,-1.078607211,-0.605861593,-0.290968275,-0.538429985,-0.275043511,-0.549189437
雅安市,246,2011,四川省,成渝,-0.923223983,-0.480440168,-0.899897803,-0.861760127,-1.071526201,-0.593370491,-0.180080215,-0.506750567,-0.250972301,-0.564363309
雅安市,246,2012,四川省,成渝,-0.921362557,-0.480440168,-0.995535443,-0.925213237,-1.075066706,-0.580095344,-0.190640983,-0.504119838,-0.211182087,-0.543354894
雅安市,246,2013,四川省,成渝,-0.916418569,-0.480440168,-0.979256696,-0.914412708,-1.078607211,-0.569450737,-0.206482134,-0.509801053,-0.250120459,0.535358215
雅安市,246,2014,四川省,成渝,-0.913246838,-0.480440168,-0.988413492,-0.920488005,-1.078607211,-0.546196936,-0.20120175,-0.51275489,-0.187570931,0.822276355
雅安市,246,2015,四川省,成渝,-0.909836081,-0.480440168,-0.948734045,-0.894161715,-1.078607211,-0.529641196,-0.238164437,-0.508980111,-0.215007955,0.251130339
雅安市,246,2016,四川省,成渝,-0.904738523,-0.480440168,-0.958908262,-0.900912046,-1.078607211,-0.512611464,-0.259285972,-0.458780793,-0.259725198,-0.195260796
雅安市,246,2017,四川省,成渝,-0.902816411,-0.480440168,-1.073876915,-0.977190785,-1.082147716,-0.494208713,-0.243444821,-0.450365189,-0.240566177,-0.298715658
雅安市,246,2018,四川省,成渝,-0.901067686,-0.480440168,-1.063702698,-0.970440454,-1.082147716,-0.49802519,-0.232884053,-0.399395149,-0.242192691,-0.372820629
雅安市,246,2019,四川省,成渝,-0.899639726,-0.480440168,-1.036232312,-0.95221456,-1.082147716,-0.479767371,-0.243444821,-0.393945511,-0.20482147,-0.298226576
青岛市,247,2009,山东省,山东半岛,2.311261025,-0.366496148,0.175516939,-0.085472077,-0.037698693,0.601778462,0.046976288,0.309750587,0.015731361,-0.581630086
青岛市,247,2010,山东省,山东半岛,2.34693898,-0.382423806,0.040199852,-0.184026908,-0.18639991,0.772526101,0.949921916,0.580661085,0.005399439,-0.438853579
青岛市,247,2011,山东省,山东半岛,2.403113677,-0.247651309,0.03918243,-0.110448302,-0.150994858,1.02485578,0.770388867,0.922304495,0.190836797,-0.364134641
青岛市,247,2012,山东省,山东半岛,2.45370038,-0.23172365,-0.022880294,-0.14284989,-0.115589807,1.27127758,0.532771597,1.201619225,0.22550112,-0.340279702
青岛市,247,2013,山东省,山东半岛,2.587154607,-0.172913834,0.155168504,0.007682489,-0.066022734,1.53097083,0.590855818,1.426019527,0.482065786,0.456389485
青岛市,247,2014,山东省,山东半岛,2.645568465,-0.069996654,0.132785227,0.04953454,-0.182859405,1.808198859,0.69118311,1.557170894,0.514085541,0.174461221
青岛市,247,2015,山东省,山东半岛,2.708927549,0.252232135,0.332199881,0.359374727,0.111002524,2.068466665,0.347958164,1.565918703,0.56056583,0.40254977
青岛市,247,2016,山东省,山东半岛,2.77030879,0.510750288,0.51635321,0.623987697,0.387161927,2.357771553,0.680622343,2.033614429,0.42888355,0.625724728
青岛市,247,2017,山东省,山东半岛,2.806205954,0.502173856,0.314903712,0.485605914,0.206596163,2.680228887,0.374360083,1.960466256,0.857748808,0.582445511
青岛市,247,2018,山东省,山东半岛,2.836735573,1.35981702,1.448311491,1.710115933,1.148370537,2.903136155,0.332117013,2.253567772,1.05231601,1.087377708
青岛市,247,2019,山东省,山东半岛,2.883307144,2.587471948,1.256018789,2.258917832,2.196360065,3.113245446,0.390201234,2.857333885,1.696068015,1.126592924
鞍山市,248,2009,辽宁省,辽中南,0.289910695,-0.480440168,0.980297507,0.385701017,1.509502063,-0.355277472,-0.132556761,-0.22063426,-0.240613667,-0.592847001
鞍山市,248,2010,辽宁省,辽中南,0.314225652,-0.47553935,0.479726028,0.056284871,0.822644062,-0.297417678,0.479967759,-0.114031751,-0.229474425,-0.795099057
鞍山市,248,2011,辽宁省,辽中南,0.333668453,-0.451035259,0.890764397,0.3424989,1.183775588,-0.230127461,-0.871810491,0.069340968,-0.228180338,-0.775515442
鞍山市,248,2012,辽宁省,辽中南,0.349106029,-0.44858485,0.585537886,0.14133904,1.091722454,-0.1573039,0.353238548,0.168173332,-0.214832837,-0.585913098
鞍山市,248,2013,辽宁省,辽中南,0.372471077,-0.11777963,0.706611068,0.40392691,1.562609641,-0.086017223,-0.238164437,0.302979521,-0.212182333,-0.399701114
鞍山市,248,2014,辽宁省,辽中南,0.3825312,-0.062645427,0.555015234,0.333723469,1.442232465,-0.014104671,-0.153678296,-0.081638272,-0.154509376,-0.414666433
鞍山市,248,2015,辽宁省,辽中南,0.397702505,0.069676661,0.464464703,0.346549098,1.406827414,0.038683791,-0.211762518,-0.170456546,-0.219308717,-0.219674335
鞍山市,248,2016,辽宁省,辽中南,0.406708687,0.177494659,0.708645912,0.56795995,1.849390559,0.055973589,-0.206482134,-0.277526946,-0.253343805,-0.210076623
鞍山市,248,2017,辽宁省,辽中南,0.416703172,0.195872727,0.444116269,0.402576844,1.576771661,0.016042999,-0.222323285,-0.264232309,-0.241797935,-0.107573473
